Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
11,2.7,57,93300,0,0,278,0,0,0,0,0,0,0,315,1,1,1,16,77777,9,0,110,0.076,0,88,0.17,0,1
10.7,2.7,58,93300,0,0,277,0,0,0,0,0,0,0,338,2,6,3,16,77777,9,0,120,0.076,0,88,0.17,0,1
10.7,2.7,58,93200,0,0,277,0,0,0,0,0,0,0,338,1,5,3,16,77777,9,0,120,0.076,0,88,0.17,0,1
10.8,2.4,56,93100,0,0,276,0,0,0,0,0,0,0,360,1,5,3,16,77777,9,0,129,0.076,0,88,0.17,0,1
10.8,2.1,55,93100,0,0,276,0,0,0,0,0,0,0,338,1,10,9,16,3048,9,0,129,0.076,0,88,0.17,0,1
10.9,1.8,53,93100,0,0,275,0,0,0,0,0,0,0,338,2,10,10,16,2743,9,0,139,0.076,0,88,0.17,0,1
10.3,1.8,56,93000,0,0,273,0,0,0,0,0,0,0,338,1,10,10,16,1219,9,0,139,0.076,0,88,0.17,0,1
10.2,2.1,57,93100,0,0,273,0,0,0,0,0,0,0,338,1,10,10,11.2,1097,9,0,150,0.076,0,88,0.17,0,1
10.2,2.1,57,93200,0,0,273,19,0,19,2314,0,2314,406,360,1,10,10,8,884,9,0,150,0.076,0,88,0.17,0,1
10.2,2.7,60,93200,26,694,275,147,342,72,44469,35875,8594,1438,338,1,10,10,9.6,518,9,0,160,0.076,0,88,0.17,0,1
11,3.3,59,93200,225,1411,279,274,431,119,59422,45208,14214,2507,45,3,10,10,4.8,518,9,0,170,0.076,0,88,0.17,0,1
11.6,3.9,59,93300,426,1411,283,355,367,186,60647,38500,22147,4220,68,2,10,10,8,457,9,0,170,0.076,0,88,0.17,0,1
12,3.6,56,93300,576,1411,284,326,158,244,45714,16625,29089,5855,45,3,10,10,11.2,457,9,0,179,0.076,0,88,0.17,0,1
12.9,3.6,53,93200,665,1411,287,419,408,208,67667,42875,24792,5007,45,3,10,10,9.6,335,9,0,179,0.076,0,88,0.17,0,1
12.7,3.3,53,93100,685,1411,286,394,497,161,71381,52208,19172,3684,68,2,10,10,8,396,9,0,189,0.076,0,88,0.17,0,1
12.7,2.1,48,93100,636,1411,283,267,314,150,50808,32958,17850,3176,45,2,10,10,6.4,335,9,0,189,0.076,0,88,0.17,2,1
12.4,0.4,44,93100,520,1411,278,104,42,94,15614,4375,11239,1886,68,2,10,10,6.4,152,9,0,189,0.076,0,88,0.17,4,1
12,0.1,44,93200,347,1411,276,35,108,28,14681,11375,3306,572,68,3,10,10,3.2,152,9,0,189,0.076,0,88,0.17,0,1
11,2.1,54,93200,130,1411,277,0,0,0,0,0,0,0,68,3,10,10,1.6,91,9,0,189,0.076,0,88,0.17,0,1
10.7,3,59,93200,0,106,277,0,0,0,0,0,0,0,68,1,10,10,2.8,91,9,0,189,0.076,0,88,0.17,0,1
10.6,3.3,61,93200,0,0,278,0,0,0,0,0,0,0,45,3,10,10,1.2,30,9,0,189,0.076,0,88,0.17,0,1
10.5,3,60,93200,0,0,277,0,0,0,0,0,0,0,45,2,10,10,1.2,30,9,0,189,0.076,0,88,0.17,0,1
10,2.7,61,93200,0,0,274,0,0,0,0,0,0,0,45,2,10,10,2.4,274,9,0,200,0.076,0,88,0.17,0,1
10.2,2.4,58,93200,0,0,274,0,0,0,0,0,0,0,45,2,10,10,4,579,9,0,200,0.076,0,88,0.17,0,1
10.2,2.4,58,93200,0,0,274,0,0,0,0,0,0,0,23,2,10,10,3.2,640,9,0,200,0.076,0,88,0.17,0,1
9.3,2.4,62,93100,0,0,271,0,0,0,0,0,0,0,360,1,6,3,4.8,77777,9,0,200,0.076,0,88,0.17,0,1
8.9,2.1,62,93100,0,0,268,0,0,0,0,0,0,0,360,1,6,5,1.6,77777,9,0,200,0.075,0,88,0.17,0,1
8.7,2.1,63,93000,0,0,268,0,0,0,0,0,0,0,315,1,7,5,4,77777,9,0,200,0.075,0,88,0.17,0,1
8.6,2.1,64,93000,0,0,267,0,0,0,0,0,0,0,338,2,7,5,2.8,77777,9,0,200,0.075,0,88,0.17,0,1
8.7,1.8,62,93000,0,0,267,0,0,0,0,0,0,0,338,2,8,4,4.8,77777,9,0,209,0.075,0,88,0.17,0,1
8.6,1.5,61,93000,0,0,266,0,0,0,0,0,0,0,338,3,9,4,6.4,77777,9,0,209,0.075,0,88,0.17,0,1
8.3,2.1,65,93000,0,0,266,0,0,0,0,0,0,0,338,2,7,4,0.8,1189,9,0,209,0.075,0,88,0.17,0,1
8.2,2.7,68,93000,0,0,267,3,0,3,331,0,331,58,338,3,6,5,6.4,77777,9,0,209,0.075,0,88,0.17,0,1
8,3.6,74,93000,25,670,268,11,0,11,1322,0,1322,221,338,2,8,7,6.4,1219,9,0,220,0.075,0,88,0.17,0,1
7.8,4.2,78,93000,221,1411,269,31,0,31,3636,0,3636,640,338,2,10,10,9.6,1219,9,0,220,0.075,0,88,0.17,0,1
8,4.7,80,93000,423,1411,270,53,0,53,6281,0,6281,1195,338,3,10,10,11.2,1219,9,0,220,0.075,0,88,0.17,0,1
7.6,4.5,80,92900,574,1411,268,31,0,31,3636,0,3636,731,338,3,10,9,16,1280,9,0,220,0.075,0,88,0.17,0,1
7.8,5,82,92700,663,1411,270,31,0,31,3636,0,3636,733,338,3,9,6,16,77777,9,0,220,0.075,0,88,0.17,0,1
8,5.2,83,92500,683,1411,271,22,0,22,2644,0,2644,508,338,4,9,4,16,77777,9,0,229,0.075,0,88,0.17,0,1
7.9,5,82,92500,635,1411,271,25,0,25,2975,0,2975,529,338,2,10,4,12.8,77777,9,0,220,0.075,0,88,0.17,0,1
8.1,5.2,82,92500,520,1411,272,11,0,11,1322,0,1322,222,338,3,10,4,11.2,77777,9,0,209,0.075,0,88,0.17,0,1
7.9,5.2,83,92400,347,1411,271,3,0,3,331,0,331,57,338,4,10,4,11.2,77777,9,0,200,0.075,0,88,0.17,0,1
7.6,5,84,92300,130,1411,269,0,0,0,0,0,0,0,338,3,9,4,9.6,77777,9,0,189,0.075,0,88,0.17,0,1
7.5,4.7,83,92300,1,106,268,0,0,0,0,0,0,0,338,4,6,4,12.8,77777,9,0,179,0.075,0,88,0.17,0,1
7.5,5,84,92100,0,0,269,0,0,0,0,0,0,0,338,4,0,0,12.8,77777,9,0,170,0.075,0,88,0.17,0,1
7.7,5.2,84,92100,0,0,270,0,0,0,0,0,0,0,338,3,0,0,12.8,77777,9,0,170,0.075,0,88,0.17,0,1
8,5.8,86,92000,0,0,273,0,0,0,0,0,0,0,338,4,0,0,14.4,77777,9,0,160,0.075,0,88,0.17,0,1
8.3,6,85,91800,0,0,274,0,0,0,0,0,0,0,338,4,0,0,14.4,77777,9,0,150,0.075,0,88,0.17,0,1
8.3,6,85,91800,0,0,274,0,0,0,0,0,0,0,338,4,6,6,16,77777,9,0,139,0.075,0,88,0.17,0,1
9,6.5,84,91800,0,0,278,0,0,0,0,0,0,0,338,4,10,10,8,975,9,0,129,0.075,0,88,0.17,0,1
9.1,6.7,85,91600,0,0,279,0,0,0,0,0,0,0,338,3,10,10,16,792,9,0,120,0.075,0,88,0.17,0,1
9,6.7,86,91800,0,0,278,0,0,0,0,0,0,0,338,4,10,10,16,792,9,0,120,0.075,0,88,0.17,0,1
9.6,7.2,85,92000,0,0,282,0,0,0,0,0,0,0,338,4,7,7,16,1128,9,0,120,0.075,0,88,0.17,0,1
9.9,7,82,92200,0,0,282,0,0,0,0,0,0,0,338,4,4,4,16,77777,9,0,110,0.075,0,88,0.17,0,1
9.7,7.7,87,92300,0,0,283,0,0,0,0,0,0,0,338,3,7,7,16,77777,9,0,110,0.075,0,88,0.17,0,1
10.1,7.7,85,92500,0,0,285,0,0,0,0,0,0,0,338,3,7,7,16,77777,9,0,110,0.075,0,88,0.17,0,1
10.5,7.6,83,92800,0,0,286,6,0,6,661,0,661,117,338,3,10,10,16,732,9,0,110,0.075,0,88,0.17,0,1
11.1,7.9,81,92800,24,647,289,88,22,83,12250,2333,9917,1658,338,3,10,10,16,610,9,0,100,0.075,0,88,0.17,0,1
11.7,8.1,79,92900,218,1412,292,153,25,144,19814,2625,17189,3024,338,2,10,10,16,549,9,0,100,0.075,0,88,0.17,0,1
12.6,8.1,74,93000,420,1412,296,349,314,206,57419,32958,24461,4645,338,2,10,10,4.8,610,9,0,100,0.075,0,88,0.17,0,1
14.2,8.5,69,93000,571,1412,303,498,703,139,90319,73792,16528,3316,338,3,10,10,12.8,671,9,0,100,0.075,0,88,0.17,0,1
15.4,8.7,64,93000,661,1412,309,528,869,81,100878,91292,9586,1931,315,2,10,10,8,671,9,0,89,0.075,0,88,0.17,0,1
16.4,9.1,62,93400,682,1412,314,466,800,92,94908,84000,10908,2093,315,2,10,10,11.2,610,9,0,89,0.075,0,88,0.17,0,1
17,8.9,59,93100,634,1412,316,324,600,100,74900,63000,11900,2117,338,2,10,10,16,671,9,0,89,0.075,0,88,0.17,0,1
16.8,8.5,58,93200,520,1412,315,185,464,75,57633,48708,8925,1497,315,1,10,10,11.2,610,9,0,89,0.075,0,88,0.17,0,1
16.2,7.9,58,93400,348,1412,311,31,83,25,11725,8750,2975,514,338,1,10,10,12.8,671,9,0,100,0.075,0,88,0.17,0,1
14.7,8.9,68,93500,131,1412,307,0,0,0,0,0,0,0,293,1,10,10,4.8,579,9,0,100,0.075,0,88,0.17,0,1
13.6,8.9,73,93700,1,106,302,0,0,0,0,0,0,0,270,1,10,10,11.2,549,9,0,100,0.075,0,88,0.17,0,1
13,8.5,74,93900,0,0,298,0,0,0,0,0,0,0,293,1,10,10,14.4,640,9,0,100,0.075,0,88,0.17,0,1
15.4,5.2,51,93900,0,0,301,0,0,0,0,0,0,0,338,3,10,10,6.4,884,9,0,100,0.075,0,88,0.17,0,1
14.8,3.6,47,93900,0,0,295,0,0,0,0,0,0,0,338,4,10,10,14.4,823,9,0,100,0.075,0,88,0.17,0,1
14.2,1.8,43,93900,0,0,288,0,0,0,0,0,0,0,338,4,10,10,14.4,792,9,0,110,0.075,0,88,0.17,0,1
13.6,0.8,42,93900,0,0,284,0,0,0,0,0,0,0,338,4,9,8,16,366,9,0,110,0.075,0,88,0.17,0,1
13.1,0.8,43,93900,0,0,282,0,0,0,0,0,0,0,338,4,8,8,16,305,9,0,110,0.075,0,88,0.17,0,1
12.4,0.1,43,94000,0,0,278,0,0,0,0,0,0,0,315,5,7,7,16,77777,9,0,110,0.075,0,88,0.17,0,1
11.9,-0.7,42,93900,0,0,274,0,0,0,0,0,0,0,315,4,3,3,16,77777,9,0,120,0.075,0,88,0.17,0,1
11.6,-1.5,40,93900,0,0,271,0,0,0,0,0,0,0,315,6,2,2,16,77777,9,0,129,0.075,0,88,0.17,0,1
11,-1.9,41,93800,0,0,268,0,0,0,0,0,0,0,338,3,4,3,16,77777,9,0,139,0.075,0,88,0.17,0,1
10.6,-1.4,43,93800,0,0,267,0,0,0,0,0,0,0,360,2,0,0,16,77777,9,0,150,0.075,0,88,0.17,0,1
10.1,-1.9,43,93800,0,0,265,0,0,0,0,0,0,0,338,1,3,3,16,77777,9,0,160,0.075,0,88,0.17,0,1
10,-3.1,40,93900,0,0,262,17,0,17,1983,0,1983,350,338,3,2,2,16,77777,9,0,160,0.075,0,88,0.17,0,1
10.3,-3.1,39,93900,22,624,263,191,547,75,66383,57458,8925,1492,338,3,4,4,16,77777,9,0,170,0.075,0,88,0.17,0,1
10.7,-3.6,37,93900,216,1412,263,344,628,122,80461,65917,14544,2556,338,4,5,4,16,77777,9,0,179,0.075,0,88,0.17,0,1
11.4,-2.7,37,94000,418,1412,268,256,106,208,35875,11083,24792,4701,338,3,2,2,16,77777,9,0,189,0.075,0,88,0.17,0,1
11.4,-2.3,38,94000,569,1412,269,224,25,211,27747,2625,25122,5033,338,2,9,4,16,77777,9,0,200,0.075,0,88,0.17,0,1
11.5,-4.1,33,94000,659,1412,265,263,14,256,31869,1458,30411,6121,23,2,10,4,16,77777,9,0,209,0.075,0,88,0.17,0,1
12.1,-3.6,33,93800,681,1412,268,207,28,194,26056,2917,23139,4439,360,2,9,4,16,77777,9,0,220,0.075,0,88,0.17,0,1
12.1,-2.3,37,93800,634,1412,271,111,0,111,13222,0,13222,2352,45,1,9,4,16,77777,9,0,220,0.075,0,88,0.17,0,1
11.9,-3.1,35,93800,520,1412,269,36,0,36,4297,0,4297,721,90,1,10,4,16,77777,9,0,209,0.075,0,88,0.17,0,1
12.2,-3.1,34,93800,348,1412,270,3,0,3,331,0,331,57,45,1,6,4,16,77777,9,0,209,0.075,0,88,0.17,0,1
11.8,-1.1,41,93700,132,1412,273,0,0,0,0,0,0,0,135,2,8,7,16,2743,9,0,209,0.075,0,88,0.17,0,1
11.6,-2.3,38,93600,1,106,269,0,0,0,0,0,0,0,90,2,10,10,16,1433,9,0,209,0.075,0,88,0.17,0,1
11.4,-0.3,44,93400,0,0,273,0,0,0,0,0,0,0,113,1,10,10,16,1372,9,0,209,0.075,0,88,0.17,0,1
11.2,-0.3,45,93300,0,0,272,0,0,0,0,0,0,0,68,2,10,9,16,1128,9,0,209,0.075,0,88,0.17,0,1
11,-0.7,44,93100,0,0,271,0,0,0,0,0,0,0,68,2,10,10,16,457,9,0,200,0.075,0,88,0.17,0,1
10.9,-0.3,46,93100,0,0,271,0,0,0,0,0,0,0,90,2,10,10,16,335,9,0,200,0.075,0,88,0.17,1,1
10.3,0.8,52,93200,0,0,271,0,0,0,0,0,0,0,23,3,10,10,6.4,274,9,0,200,0.075,0,88,0.17,0,1
9.3,1.8,59,93000,0,0,269,0,0,0,0,0,0,0,338,1,10,10,6.4,1067,9,0,200,0.075,0,88,0.17,0,1
8.9,1.5,60,93100,0,0,267,0,0,0,0,0,0,0,23,2,10,10,6.4,792,9,0,200,0.074,0,88,0.17,0,1
8.6,0.8,58,93100,0,0,265,0,0,0,0,0,0,0,45,2,10,10,8,1829,9,0,189,0.074,0,88,0.17,0,1
8.4,0.4,57,93000,0,0,263,0,0,0,0,0,0,0,68,1,10,10,9.6,1981,9,0,189,0.074,0,88,0.17,0,1
7.5,0.1,59,92900,0,0,259,0,0,0,0,0,0,0,68,2,10,10,16,2134,9,0,189,0.074,0,88,0.17,0,1
7.5,1.1,64,92900,0,0,261,0,0,0,0,0,0,0,68,2,10,10,16,518,9,0,179,0.074,0,88,0.17,0,1
7.6,0.8,62,93000,0,0,261,0,0,0,0,0,0,0,68,2,10,10,4.8,274,9,0,179,0.074,0,88,0.17,0,1
7.4,0.4,61,93000,0,0,259,3,0,3,331,0,331,59,45,1,10,10,4,91,9,0,170,0.074,0,88,0.17,0,1
8,0.4,59,93200,21,624,262,90,33,83,13417,3500,9917,1657,45,1,10,10,4,30,9,0,170,0.074,0,88,0.17,0,1
8.4,0.1,56,93300,213,1412,262,127,6,125,15458,583,14875,2611,45,2,10,10,0.4,30,9,0,160,0.074,0,88,0.17,0,1
8.9,-1.8,47,93400,415,1412,260,122,0,122,14544,0,14544,2754,23,1,10,10,0.4,30,9,0,160,0.074,0,88,0.17,0,1
9,-2.3,45,93400,567,1412,260,174,3,172,20786,292,20494,4100,23,1,10,10,0.4,30,9,0,160,0.074,0,88,0.17,0,1
10,-1.4,45,93400,658,1412,265,393,253,264,57944,26542,31403,6315,45,2,10,10,16,335,9,0,150,0.074,0,88,0.17,1,1
9.9,-0.3,49,93300,680,1412,267,125,0,125,14875,0,14875,2852,45,2,10,10,16,366,9,0,150,0.074,0,88,0.17,0,1
10.1,-0.7,47,93400,633,1412,267,235,192,164,39628,20125,19503,3469,135,2,10,10,16,335,9,0,139,0.074,0,88,0.17,0,1
10.5,-0.3,47,93500,520,1412,270,137,122,108,25725,12833,12892,2163,180,2,10,10,16,274,9,0,139,0.074,0,88,0.17,0,1
10.3,0.4,50,93600,349,1412,270,43,208,28,25181,21875,3306,571,225,1,10,10,16,213,9,0,139,0.074,0,88,0.17,11,1
10.4,0.4,50,93600,133,1412,271,0,0,0,0,0,0,0,360,1,10,10,16,274,9,0,139,0.074,0,88,0.17,3,1
10,0.8,53,93700,1,106,270,0,0,0,0,0,0,0,23,2,10,10,16,305,9,0,129,0.074,0,88,0.17,1,1
9.5,1.5,57,93800,0,0,269,0,0,0,0,0,0,0,23,2,10,10,16,244,9,0,129,0.074,0,88,0.17,0,1
9.4,1.5,58,93800,0,0,269,0,0,0,0,0,0,0,360,1,10,10,16,244,9,0,129,0.074,0,88,0.17,1,1
9.3,1.5,58,93800,0,0,269,0,0,0,0,0,0,0,338,3,10,10,16,488,9,0,120,0.074,0,88,0.17,0,1
8.4,-0.3,54,93800,0,0,262,0,0,0,0,0,0,0,315,3,10,10,16,427,9,0,120,0.074,0,88,0.17,0,1
8.1,-2.3,48,93800,0,0,256,0,0,0,0,0,0,0,338,2,10,10,14.4,213,9,0,120,0.074,0,88,0.17,0,1
7.4,-5.5,39,93800,0,0,247,0,0,0,0,0,0,0,338,4,10,10,0.4,30,9,0,110,0.074,0,88,0.17,0,1
7.6,-6.6,36,94000,0,0,246,0,0,0,0,0,0,0,338,3,10,10,0.8,30,9,0,110,0.074,0,88,0.17,0,1
6.7,-6.6,38,93900,0,0,243,0,0,0,0,0,0,0,338,3,10,10,1.2,30,9,0,110,0.074,0,88,0.17,0,1
6.3,-6.6,39,93900,0,0,241,0,0,0,0,0,0,0,338,3,10,10,4.8,30,9,0,110,0.074,0,88,0.17,0,1
6.3,-7.2,37,93900,0,0,240,0,0,0,0,0,0,0,360,3,10,10,9.6,91,9,0,110,0.074,0,88,0.17,0,1
6.2,-6.1,41,94000,0,0,242,0,0,0,0,0,0,0,338,2,10,10,16,152,9,0,110,0.074,0,88,0.17,0,1
6.3,-6.1,41,93900,0,0,242,0,0,0,0,0,0,0,338,2,10,10,16,152,9,0,110,0.074,0,88,0.17,0,1
6,-6.6,40,94000,0,0,240,0,0,0,0,0,0,0,360,2,10,10,14.4,152,9,0,110,0.074,0,88,0.17,0,1
6.1,-5.5,43,93900,20,600,243,44,0,44,5289,0,5289,884,23,1,10,10,14.4,152,9,0,110,0.074,0,88,0.17,1,1
6.2,-5.5,43,93900,210,1412,243,97,0,97,11569,0,11569,2029,23,1,10,10,14.4,152,9,0,110,0.074,0,88,0.17,0,1
6.7,-5.5,41,94000,413,1412,245,211,36,194,26931,3792,23139,4375,338,1,4,3,16,77777,9,0,120,0.074,0,88,0.17,0,1
7.7,-6.6,36,93900,565,1412,246,341,164,258,47950,17208,30742,6143,270,1,2,1,16,77777,9,0,120,0.074,0,88,0.17,0,1
8.1,-7.2,33,93900,656,1412,246,270,72,233,35350,7583,27767,5580,180,1,6,3,16,77777,9,0,120,0.074,0,88,0.17,0,1
8.7,-4.5,39,93700,679,1412,254,407,461,192,71225,48417,22808,4372,158,3,4,3,16,77777,9,0,120,0.074,0,88,0.17,0,1
10,-2.3,42,93700,633,1412,263,371,644,131,83203,67667,15536,2764,158,2,5,3,16,77777,9,0,129,0.074,0,88,0.17,0,1
9.6,-3.1,41,93700,520,1412,260,126,97,103,22439,10208,12231,2053,180,3,3,2,16,77777,9,0,139,0.074,0,88,0.17,0,1
9.6,-3.6,39,93600,349,1412,259,25,0,25,2975,0,2975,514,135,1,2,1,16,77777,9,0,139,0.074,0,88,0.17,0,1
10,-3.1,40,93600,134,1412,262,0,0,0,0,0,0,0,158,1,0,0,16,77777,9,0,150,0.074,0,88,0.17,0,1
9.6,-2.7,42,93600,1,129,261,0,0,0,0,0,0,0,180,0,1,1,16,77777,9,0,160,0.074,0,88,0.17,0,1
10,-2.3,42,93500,0,0,263,0,0,0,0,0,0,0,203,0,0,0,16,77777,9,0,170,0.074,0,88,0.17,0,1
9.9,-2.7,41,93500,0,0,262,0,0,0,0,0,0,0,360,0,2,2,16,77777,9,0,179,0.074,0,88,0.17,0,1
9,-2.3,45,93500,0,0,260,0,0,0,0,0,0,0,338,2,4,4,16,77777,9,0,189,0.074,0,88,0.17,0,1
8.5,-1.8,48,93500,0,0,259,0,0,0,0,0,0,0,315,2,6,6,16,77777,9,0,200,0.074,0,88,0.17,0,1
7.1,-2.3,51,93500,0,0,253,0,0,0,0,0,0,0,315,3,8,8,16,305,9,0,209,0.074,0,88,0.17,0,1
7.3,-2.7,49,93500,0,0,253,0,0,0,0,0,0,0,338,2,10,10,12.8,183,9,0,220,0.074,0,88,0.17,1,1
7.1,-3.1,48,93300,0,0,251,0,0,0,0,0,0,0,338,1,10,10,12.8,3353,9,0,229,0.073,0,88,0.17,2,1
7,-3.1,49,93400,0,0,251,0,0,0,0,0,0,0,315,1,10,10,12.8,2438,9,0,240,0.073,0,88,0.17,0,1
6.6,-2.7,52,93200,0,0,250,0,0,0,0,0,0,0,315,2,10,10,12.8,1829,9,0,250,0.073,0,88,0.17,0,1
6.1,-2.3,55,93100,0,0,249,0,0,0,0,0,0,0,338,1,10,9,14.4,2743,9,0,259,0.073,0,88,0.17,0,1
5.6,-2.7,55,93000,0,0,247,0,0,0,0,0,0,0,360,1,2,1,16,77777,9,0,270,0.073,0,88,0.17,0,1
5.3,-3.1,55,93000,0,0,245,0,0,0,0,0,0,0,360,1,5,5,16,77777,9,0,279,0.073,0,88,0.17,0,1
4.9,-3.1,56,93000,0,0,243,6,0,6,661,0,661,117,315,2,10,10,16,1981,9,0,290,0.073,0,88,0.17,0,1
5.9,-2.7,54,93100,19,577,248,36,0,36,4297,0,4297,718,360,1,10,10,6.4,213,9,0,300,0.073,0,88,0.17,0,1
6.3,-2.3,54,93100,208,1413,250,61,0,61,7272,0,7272,1274,315,1,10,10,16,1189,9,0,309,0.073,0,88,0.17,0,1
6.9,-1.4,55,93100,411,1413,254,128,0,128,15206,0,15206,2872,23,1,10,10,16,213,9,0,320,0.073,0,88,0.17,0,1
6.9,-1.4,55,93000,564,1413,254,139,0,139,16528,0,16528,3299,338,2,10,10,16,213,9,0,329,0.073,0,88,0.17,0,1
7.3,-0.7,57,92800,655,1413,257,125,0,125,14875,0,14875,2987,338,2,10,10,16,152,9,0,340,0.073,0,88,0.17,0,1
7.4,-0.3,58,92500,679,1413,258,131,0,131,15536,0,15536,2978,23,1,10,10,16,152,9,0,350,0.073,0,88,0.17,0,1
8.4,0.4,57,92500,633,1413,263,100,0,100,11900,0,11900,2117,23,1,9,9,16,213,9,0,329,0.073,0,88,0.17,0,1
8.4,1.1,60,92400,521,1413,265,50,0,50,5950,0,5950,999,338,1,8,8,16,274,9,0,309,0.073,0,88,0.17,0,1
8.1,1.1,61,92300,350,1413,263,14,0,14,1653,0,1653,285,338,2,8,4,16,77777,9,0,300,0.073,0,88,0.17,0,1
8.1,1.1,61,92200,135,1413,263,0,0,0,0,0,0,0,315,1,10,10,16,1311,9,0,279,0.073,0,88,0.17,0,1
7.7,1.1,63,92100,1,130,262,0,0,0,0,0,0,0,360,1,10,10,11.2,1829,9,0,259,0.073,0,88,0.17,0,1
7.9,1.5,64,91800,0,0,263,0,0,0,0,0,0,0,45,2,1,0,16,77777,9,0,240,0.073,0,88,0.17,0,1
7.7,1.5,65,91900,0,0,263,0,0,0,0,0,0,0,360,2,10,10,16,366,9,0,229,0.073,0,88,0.17,0,1
6.9,1.1,67,91700,0,0,259,0,0,0,0,0,0,0,360,1,9,8,16,2591,9,0,209,0.073,0,88,0.17,0,1
6.6,1.1,68,91600,0,0,258,0,0,0,0,0,0,0,338,1,10,9,16,2896,9,0,189,0.073,0,88,0.17,0,1
6.3,0.8,68,91400,0,0,256,0,0,0,0,0,0,0,45,1,10,10,9.6,1676,9,0,179,0.073,0,88,0.17,0,1
6.1,0.1,65,91400,0,0,254,0,0,0,0,0,0,0,23,2,10,10,12.8,1676,9,0,160,0.073,0,88,0.17,0,1
6.2,0.4,67,91200,0,0,255,0,0,0,0,0,0,0,45,1,10,10,8,427,9,0,139,0.073,0,88,0.17,0,1
5.5,1.1,73,91200,0,0,254,0,0,0,0,0,0,0,360,1,10,10,4.8,549,9,0,129,0.073,0,88,0.17,0,1
5.5,0.1,68,91300,0,0,252,0,0,0,0,0,0,0,360,1,10,10,9.6,1219,9,0,129,0.073,0,88,0.17,0,1
5.3,-0.7,65,91200,0,0,250,0,0,0,0,0,0,0,23,1,10,10,8,975,9,0,120,0.073,0,88,0.17,0,1
5.3,-1.4,62,91100,0,0,248,0,0,0,0,0,0,0,45,2,10,10,12.8,701,9,0,110,0.073,0,88,0.17,0,1
4.9,-1.8,62,91000,0,0,246,0,0,0,0,0,0,0,23,2,10,10,14.4,945,9,0,110,0.073,0,88,0.17,0,1
4.7,-2.3,61,91200,0,0,244,8,0,8,992,0,992,177,360,2,10,10,9.6,183,9,0,100,0.073,0,88,0.17,0,1
4.7,-2.3,61,91200,18,577,244,87,33,81,13086,3500,9586,1601,23,1,10,10,2,183,9,0,89,0.073,0,88,0.17,0,1
5.2,-2.3,59,91300,205,1413,246,222,208,150,39725,21875,17850,3124,23,1,10,10,3.2,335,9,0,80,0.073,0,88,0.17,0,1
5.6,-2.3,57,91400,409,1413,247,443,703,128,88997,73792,15206,2869,23,1,10,10,2.8,518,9,0,80,0.073,0,88,0.17,0,1
7.5,-1,55,91500,562,1413,257,496,647,169,88122,67958,20164,4021,45,2,10,10,2.4,488,9,0,69,0.073,0,88,0.17,0,1
8.2,-0.7,54,91500,654,1413,260,313,139,242,43342,14583,28758,5772,113,1,10,10,14.4,975,9,0,60,0.073,0,88,0.17,0,1
9,-1.1,49,91800,678,1413,262,442,639,144,84272,67083,17189,3295,293,1,10,10,9.6,884,9,0,50,0.073,0,88,0.17,0,1
9.2,-0.7,50,91700,633,1413,264,340,717,72,83844,75250,8594,1529,180,2,10,10,2.4,488,9,0,60,0.073,0,88,0.17,0,1
9.3,0.1,53,91800,521,1413,266,184,475,69,58139,49875,8264,1387,158,2,10,10,3.2,732,9,0,69,0.073,0,88,0.17,0,1
9.3,0.4,54,91900,351,1413,266,39,156,28,19639,16333,3306,570,158,2,10,10,1.2,396,9,0,69,0.073,0,88,0.17,0,1
9.8,0.4,52,92100,136,1413,268,0,0,0,0,0,0,0,135,2,10,10,3.2,732,9,0,80,0.073,0,88,0.17,0,1
9.6,-0.3,50,92200,1,130,266,0,0,0,0,0,0,0,360,1,10,10,4.8,1280,9,0,89,0.073,0,88,0.17,0,1
9,0.8,56,92500,0,0,266,0,0,0,0,0,0,0,315,2,10,10,4.8,1219,9,0,89,0.073,0,88,0.17,0,1
7.6,0.1,59,92400,0,0,259,0,0,0,0,0,0,0,315,3,10,10,6.4,457,9,0,100,0.073,0,88,0.17,0,1
6.7,-0.3,61,92400,0,0,255,0,0,0,0,0,0,0,293,2,10,10,6.4,1067,9,0,110,0.073,0,88,0.17,0,1
6.3,-0.7,61,92500,0,0,253,0,0,0,0,0,0,0,180,1,10,10,11.2,427,9,0,110,0.073,0,88,0.17,0,1
6.4,-5,44,92500,0,0,245,0,0,0,0,0,0,0,225,3,10,10,6.4,427,9,0,120,0.073,0,88,0.17,0,1
